Words,Frequency
forests,173
"terrestrial,",1
scheme,4
L',1
similar.,1
"alter,",1
regeneration.,3
\xce\xb1\xe2\x80\xb2\xce\xbb,1
placed,1
P,8
Guatemala,1
During,17
'96/05479,1
suggesting,12
quickflow,2
"capacity,",2
1700\xc2\xa0kWh/m2.,1
ZOIs,1
Cover:,1
plastid,2
"action,",2
cascades,1
"(0.33),",1
viral,1
\xce\xb415N,5
"""AbstractThe",6
shrinkage-related,2
'Cossey,1
m\xe2\x88\x922),3
14%).,1
(smectite-rich,1
acacia.,1
clumps.,1
0\xe2\x80\x9330\xc2\xa0cm,1
"side,",1
season,30
(AAE),1
required,11
Issue,2
ist,1
variables,18
focus,18
glacial,2
"plantation,",5
condition.,1
impart,1
model.,5
(Mt),2
"DI,",1
hillslopes,1
'AbstractEmissions,1
'Sathyanarayana',1
"detection,",1
5\xc2\xa0km,7
2.12),1
Range,4
Bengal.,1
Allolobophora,1
"metropolitan,",1
shady,1
climate.,6
(>,2
prehistoric,2
"schemes,",1
25%,2
nutrients,12
AERONET-observed,1
(N\xc2\xa0=\xc2\xa069).,1
(OC),2
debate,1
"\xe2\x88\xbc60,000\xc2\xa0ybp",1
Deccan.,1
larger-bodied,2
"resettlement,",1
wildfire,4
sub-fossil,1
'Hemlata',1
0,1
wildfire-impacted,1
IVS.,1
anthropogen,1
"Ti,",1
Reco,1
mammals.,1
nineteen,1
pricing.Renewable,1
atmosphere.,1
closer,1
designation,1
stability,1
plantation,14
behaves,1
biogeographically,1
archaeobotany.\xe2\x80\xa2Micromorphology,1
Gadanki),1
tahr.,1
date:,1
remote-sensing,1
renewable,17
"A.D.,",1
ground,32
parviflora,2
Payment,1
necessitating,1
score.,2
years.,7
\xe2\x80\x98future,2
https://www.sciencedirect.com/science/article/pii/S0009254110002597,1
Around,2
prevention.,1
'R.Uma',1
degraded,33
"alteration,",1
modifications,1
manipulation,1
populations,25
intensity\xe2\x80\x93duration\xe2\x80\x93frequency,1
die,10
interacts,1
constraints,2
"50,",1
ecology,13
pristane/phytane,1
security.,1
uncanopied,1
"fern-land,",1
eolian,1
DMSP-OLS,9
Background,1
Nadu,2
impaired.,1
"pr\xc3\xbcfen,",1
isothermal,2
2005,9
overdue.',1
V.',1
expressed,2
parent,1
removal.,1
context-specific.',1
dragonflies,2
community.',1
authority,2
"instead,",1
forests?,1
month,1
methanol,1
identification,8
thematic,1
distinctiveness,1
grassland.,2
disturbances',1
den,4
diversity',1
homogenous,1
Maxent,1
long-lasting,1
"future,",2
"Agroecosystem,",1
sugar,1
voluntarily,1
(Garhwal,1
Cynodon,1
acute,1
Asia.Highlights\xe2\x96\xba,1
five,21
column,1
"changes,",2
'Mahesh',1
(c),1
Diospyros,6
KNP,2
'Highlights\xe2\x80\xa2Study,1
DPD,1
centers,1
"(0.79),",1
amongst,3
consumes,1
"(1997\xe2\x80\x931999),",1
shrinkage.,2
"topography,",2
system\xe2\x80\xa2Need,1
description,3
Mid-Holocene,1
(\xe2\x89\xa40.2%),1
grid.,1
"Here,",5
(523,1
design,8
repeatedly,1
"Indonesia,",1
semi-evergreen,6
classes:,1
https://www.sciencedirect.com/science/article/pii/S2351989415300263,1
Murum,1
species',2
WRF-Chem,2
ensure,5
articleEcological,1
likelihood,4
1935,1
differ,9
volume,6
consolidated;,1
"capability,",1
sea-side,1
Mandi,1
pulse,1
PCA,1
sea-level,1
R.',1
'Highlights\xe2\x80\xa2Biomass,1
"""AbstractCoal-based",1
world's,5
centralcommercial,1
dieback,2
habits,2
factors.ConclusionsNikyal,1
Diurnal,3
senescence,1
Twin,1
baseline,8
article,10
'Jianguo',1
interpretations,1
process.\xe2\x80\xa2Hydroclimate,1
Black,5
roles.,1
complete,8
residential,1
Synthesis,1
considering,4
overstorey,1
MBC,1
(>75%),1
overgrowth,1
poor,10
edge.,1
"(0.56),",2
Deep,1
Bhatti,1
monitoring.',1
clump.,1
villages,13
off,3
laws.,1
statistics,1
biodiversity.',3
marginal,6
bioactive,1
Earth,6
SPLAM.Validation,1
relative,20
"centuries,",2
severe,9
decentralized,3
hylocrius,3
steadily,1
"effects,",2
antioxidant,1
diagnostic,1
Subsequently,1
elder,3
divided,3
'Sivagnanam',1
ownership,1
61,1
1975\xe2\x80\x931985.,1
toxicology,4
peninsular,14
Long,1
patches?,1
"fuel,",3
establish,9
built-up,4
experimental,8
fossil,15
(bulk,1
Arishta.,1
worldwide.,1
'AbstractComplex,1
(O3),1
'AbstractTeak,1
sets,5
(347,1
interest,5
"interviews,",1
exploit,1
amorphous,2
knowledge-intensive,1
ZOI,5
"stems,",1
unlikely,1
needs.',1
"AOD,",3
'Brian',1
research.',2
Geneva,1
requiring,2
https://www.sciencedirect.com/science/article/pii/S0169809510003467,1
(1975\xe2\x80\x931985\xe2\x80\x931995\xe2\x80\x932005\xe2\x80\x932014),1
dissolution,16
Thambraparani,3
valuation.\xe2\x80\xa2This,1
phytochemistry,2
issue,6
(Oryza,1
"prevention.""",1
46%,1
bamboo,16
Incidence,1
bring,1
`India,1
"contrast,",10
(B5).,1
greater,32
robust,1
sedimentation,1
overgrazing,1
smooth,1
"Value,",1
"drainage,",1
shed,2
EO,8
disaster,8
Consequently,1
vaporization,1
"habitations,",1
thermodynamic,1
Homo,1
"metals,",1
colonized,2
localities,1
11.50%,1
briquettes.,1
congruence,1
microbial,8
suitable\xe2\x80\x99.,1
change',4
"units,",3
'AbstractBangladesh,2
arboreal,1
HCO\xe2\x88\x923,1
"HCO3\xe2\x88\x92,",1
black,9
displacement,1
ferric,1
7220,1
plots;,1
lands.,2
offsetting,1
(BH),1
section,8
4080/ha.\xe2\x80\xa2The,1
aerosols.\xe2\x80\xa2Role,1
characterizes,3
innovativeness.Although,1
'Modeling,1
wall,1
compiled.,1
energy.,4
additive,1
'Evolution,1
survey,13
"0N,",1
scope.,1
automated,1
https://www.sciencedirect.com/science/article/pii/S0378112714001893,1
(for,1
(76%).,1
\xe2\x80\x98unsuitable\xe2\x80\x99,1
Neomusotima,1
Findings,1
(300\xc2\xa0hPa),1
noon,1
https://www.sciencedirect.com/science/article/pii/S0140196317300563,1
Score,2
despite,4
"(Fe,",1
https://www.sciencedirect.com/science/article/pii/0961953495001247,1
record.,1
slow,2
1990s,1
'Anand,2
reliance,2
scheme.AbstractA,1
employs,1
meeting,3
Kannada,12
Gymnema,3
modify,1
Eocene,4
(14\xc2\xb1,1
"PM2.5,",4
"women,",1
https://www.sciencedirect.com/science/article/pii/S0006320715001615,1
Corridor',1
scenarios.In,1
particular,12
Bhatsa,1
sewage,1
liana-rich,1
"cooking,",1
1997.,1
uses.',1
https://www.sciencedirect.com/science/article/pii/S0378112713004180,1
environment',1
energy,69
minerals,14
ask,1
platform,1
"pedofeatures,",1
"hotspot,",1
"broadly,",1
forefront,1
OMI.,1
Mountains,3
resembles,1
"day-time,",1
speaking,1
fragments.,1
2017.,1
briefed.,1
(17.56,1
became,8
management,91
eco,1
method,8
broadly.',1
"(IGB),",1
agroecosystem,2
https://www.sciencedirect.com/science/article/pii/B978012809665909501X,1
'Hebbar',1
detail,4
driver:,1
discount,1
Re-measurement,1
before,9
transects,4
farmer.,1
"Reserve,",4
complementary,2
1000,2
sensed,1
(NPV),1
centuries,3
4.89,1
(DBH),1
challenge,7
Yield:,1
Project,1
https://www.sciencedirect.com/science/article/pii/S0925857416301562,1
haut,1
"Altogether,",1
"studied,",2
district.',1
"urens),",1
entered,1
A/R,1
elements,10
MRPL.,1
"NDVI,",1
entity,1
providing,9
elevations,1
progressive,4
suggested,11
diseases,6
"(RCS=14.3%),",1
preferably,1
expanded,1
research.Materials,1
"study,",18
clonal,1
adopted.,1
Si.,2
31,2
gradient,14
77.08,1
constrain,1
0.7\xe2\x80\x9321.6\xe2\x80\xaf\xce\xbcg\xe2\x80\xafm\xe2\x88\x923,1
Changes,1
"Ghats,",44
Level\xe2\x80\x94a,1
scholar,1
sequester,1
campaign,1
stump,1
'Subrata',1
maximum,19
ranged,8
occurs,5
century.,3
16.5%,1
et\xc2\xa0al,2
sub-alpine,1
Shifting,1
display,1
Corporation,2
8.18%,1
'Social-ecological,1
chemistry,3
IUCN\xe2\x80\x99s,1
complaints,1
information.\xe2\x80\xa2The,1
disturbed,22
(terpenoids,1
ethnopharmacologic,1
"conserved,",1
1016.50\xc2\xa0TgC,1
sex-biased,1
"carnivores,",1
"Similarly,",3
geography,1
teak.,1
https://www.sciencedirect.com/science/article/pii/S1040618213009245,1
familiales,1
SE,5
MICROTOPS-II,1
lubricants,3
https://www.sciencedirect.com/science/article/pii/S1049964403000549,1
"arborea,",1
\xe2\x80\x9cCheruthekku\xe2\x80\x9d,1
female,5
"evident,",1
Higher,6
toxicological,1
camptozonale,1
edibles.,1
intactness,1
conservation',2
Andhra,7
"storage,",1
"clade,",1
"(0.73),",1
(8%).,1
loss,38
Mesoamerica/Central,1
practice-knowledge,1
eco-restoration,2
earth,2
eroding,2
"forests,",25
made.,1
exhibited,5
Khagendra,2
predicts,1
\xe2\x80\x98Gray,1
tedious,1
center,1
"soil,",1
"worldwide,",1
Garcinia,4
"sunphotometer,",1
Shorea,2
simultaneously,2
lubricant,2
17,2
year,19
"(CBFM),",1
content,15
equipment,1
methods,15
PaperStimulus,1
76.7%,1
mortality.,2
juxtapositions,1
adulteration,1
"impacts,",3
intensified,2
strategy.,2
PM10,5
utility,5
'AbstractBackgroundKodagu,1
fidelity,3
crisis,5
"all,",1
services.\xe2\x80\xa2Evidence,1
(DRS),1
unrelated,1
'Renewable,1
concerns',1
4.68\xe2\x80\xaf\xc2\xb1\xe2\x80\xaf1.32\xe2\x80\xaf\xce\xbcg\xe2\x80\xafm\xe2\x88\x923),1
sensors.Results,1
industries,1
Ahmednagar,2
13\xe2\x80\x93148,1
1930\xe2\x80\x931975,2
grounds,1
Anamalai,4
Non-edible,2
transcending,1
(MACC),1
increase,48
conceptual,2
periphery.,1
Upon,1
dissolution;,1
accessible,3
politically,1
bibliographic,1
Appropriately,1
represent,5
(Cytisus,1
sustain,8
anthropic,3
Flood,1
transesterified,1
"Grass,",1
survival,9
tree\xe2\x80\x93grass,1
frequent,8
"periods,",1
(FPM),1
deaths,2
"USA,",1
'Temporal,1
concurrent,1
darken,1
grains,5
yield\xe2\x80\x99),1
https://www.sciencedirect.com/science/article/pii/S0034425711001337,1
distinction,2
categorise,1
Dynamics,2
Ashoka,2
"(BC),",1
"1\xe2\x80\xb0,",1
effective,24
Holdridge\xe2\x80\x99s,1
"Mahabaleshwar,",1
Adult,1
classes),1
priorities.\xe2\x80\xa2We,1
selectively-harvested,1
analysed.In,1
Rational,1
terms,27
'AbstractMountain,1
Little,3
dont,1
Change),1
\xe2\x88\xbc0.5%,1
Comparison,3
Masur,1
"fodder,",3
"(\xe2\x80\x9ctribals\xe2\x80\x9d,",1
risk,24
(VOF),1
https://www.sciencedirect.com/science/article/pii/S1055790309001377,1
"15,565",2
"SO2,",1
'PEDOSPHERELeaf,1
https://www.sciencedirect.com/science/article/pii/S0378874114002785,1
end-member.,1
because,12
moderately,3
balance,8
Halloysite,1
Sun-sky,1
greenhouse:,1
basal,15
Navjot,1
referred,3
material,8
(Retz.),1
four-horned,1
Thenemane,1
shaping,1
spiders.,1
host,5
whose,6
environmentalists.,1
macaque,3
(532KB)Download,1
"uplands,",1
according,5
98,1
https://www.sciencedirect.com/science/article/pii/S0273117716303507,1
samples,17
"rapidly,",1
prerequisites,1
"equisetifolia,",1
discerned,2
prospects',2
"ways,",1
'AbstractFine,1
model),1
'Bernard,1
updrafts,1
lends,1
assets,1
0\xe2\x80\x93120),1
'Tropical,4
18,3
"(CMIP5),",1
kill,1
reaction,1
calculate,2
forest-agriculture,8
extent.,1
J,1
1860,1
rate,30
Fe-bearing,1
"biology,",1
2003\xe2\x80\x9304,1
mapped,3
hypothesized,2
makes,2
tree-covered,2
sufficient,3
thus,12
nationally,1
'Restoring,1
check,4
hemiparasite,1
"(CA),",1
threatened?',1
agrarian,1
morphology;,1
tamarisk,1
adjacency,1
warming,3
regionally-specific,1
'Curtis,1
TC),1
"experiments,",1
north,2
sind,1
maintain,4
Monsoon,2
"corrected,",1
'Potential,1
uniqueness,5
3079.98\xc2\xa0Tg\xc2\xa0C,1
(\xce\xb1\xe2\x80\xb2\xce\xbb),1
trap,1
NHD,3
socio-ecological,2
Trans,1
>55%,1
structurally,1
known,19
1998/1999,1
secured,1
societal,3
herbivore,11
reinterpretation,2
https://www.sciencedirect.com/science/article/pii/S0169809516303040,1
seats,1
"matter,",1
years.\xe2\x80\xa2Small-scale,1
substantially.,1
singly,1
looses,1
Tahr),1
care,2
"land,",3
twitter,1
vegetational,2
exploration,1
develop,9
silenus,1
flow.,2
690,1
till,1
headingStructural,1
areca-nut,1
communities.,5
outlay,1
Champion,1
Karoo,1
degrade,1
7-year,1
literature.,3
foliage,2
oasis:,1
site.Highlights\xe2\x96\xba,1
'Altered,1
"coal,",1
existed,2
feature.,1
empirical,4
'T.R',1
"(Reco),",1
(2013).,1
resulted,12
`global,2
investigated.,1
"holistic,",1
nocturnal,2
Cretaceous\xe2\x80\x93Tertiary,1
forecasting,1
'Highlights\xe2\x80\xa2Sacred,1
harbor,1
phytopathogenic,1
"economy""",1
Culm,1
contrary,1
Others,1
(range,2
recovered,1
Linescan,2
feasible,1
multi-criteria,1
prescribed,3
'Type-segregated,1
"I.\xc2\xa0joida,",1
vegetation/forest,1
accumulation/sub-micron,1
blue-print,1
prognosis,1
forcing',1
Savannas,1
seedlings;,1
phytoplankton,1
Octochaetona,1
in-land,1
21st,6
RCP,2
characteristics.,3
"I),",1
glucose-6-phosphatase,1
'Palaeovegetation,1
Forest,35
belong,3
warming.,1
exclusion,2
rational,3
refuge.,1
'In,2
functioning.,1
radiant,1
"revitalization,",1
"anti-asthmatic,",1
versa;,1
'J.M.',1
class,3
per,18
intersectoral,1
withdrawal,2
Satellite,7
occupied,1
efficiencies,1
Site-specific,1
considerable,9
prime,2
Hotspots,4
pedofeatures,1
collections,1
International,1
decided,1
saved,1
onto,1
"Climate,",1
"change.\xe2\x80\xa2Overall,",1
hazards,3
byproduct,1
dioecious,11
https://www.sciencedirect.com/science/article/pii/S0378112715000079,1
relationships,15
mixing.,2
"cultivation,",2
'AbstractMaintaining,1
Morphological,1
"protection,",1
phosphorous,1
1216,1
drug.,2
reflects,1
uncertainty.,1
geomorphologic,1
movements,2
"connectivity,",3
"adapt,",2
>2\xc2\xa0cm,1
Ha),1
"Fe-,",1
often,31
observed.,5
'Victoria',1
"sonchifolia,",1
randomly,8
threats.,3
Zn,1
https://www.sciencedirect.com/science/article/pii/S0167880901001621,1
what,4
evaluates,1
consequence.,1
"Nepal,",2
"cycle),",1
"declined,",1
extremely,4
radio-iodine,1
Wight,1
schemes.,1
comparisons,1
"updates,",1
2000\xe2\x80\x932010,2
area).,1
experiment,3
satisfaction,1
macaque.,1
5-day,1
quadrats,2
Ambia,1
4380,1
encourages,1
make,8
reappraisal,1
Madhya,2
pillar,1
Speciation,1
Shimla,1
losers,1
scale.,5
isotopic,4
"exceptions,",1
offers,4
resistance,3
"Azoarcus,",2
decreases,6
economical,4
apparent.',1
rhesus,1
analyze,10
explanation:,1
emblica,6
dwellers,3
am,2
rupee/year,1
another.',1
1\xe2\x80\x933\xc2\xa0km,1
Unique,1
"""Moisture",1
"capacity),",1
correlations,5
encroachment,4
shaded,1
Nyishi,2
Centralized,1
field-driven,1
remedy,1
Activities,1
"sensulato),",1
"ratios,",1
algal,1
"openness,",1
"ultimate,",1
"respectively),",1
data-based,1
fragmented,6
floods.,1
accepted,3
May.,1
doleritic,1
crops;,2
term,9
region's,2
convection,1
ecologists,4
remaining.,1
"accessing,",1
"India,",52
sequencing,1
taken,11
Rajiv,2
'Carbon,1
landscape.,13
dominance,5
signifying,1
document,6
classes;,1
adaptation.AbstractClimate,1
2015.,2
(ADRE),1
amarus,1
restoration,28
arrangements.,1
isotopes,5
provided.,1
aerosol,63
aerosol\xe2\x80\x93cloud,1
'Highlights\xe2\x80\xa2Niche,1
richness,47
comme,1
developmental,8
'Gopalakrishnan,1
people.,4
conservation.',3
inhibitory,1
'Managing,1
"identified,",2
'Patterns,1
tissues,1
benefits,25
progressively,2
(Central,1
Sensor,2
introducing,1
enter,1
correlation,23
L.\xc2\xa0camara,4
residence,2
adjustment,1
widespread,10
cost.\xe2\x80\xa2Estimates,1
directions,1
"agroecosystems,",3
construction',1
pulmonary,1
showing,3
banks.,1
vulnerable,13
'P.S.',3
semi,3
187\xc2\xa0ha.,1
Estimating,1
"Seeds,",1
"height,",1
"(DH),",1
Austral-Asian,2
"latitudes,",1
neglect,1
bioclimatic,5
Phytomanagement,1
2.6,2
rules.,1
semi-structured,5
(characterized,2
(222,1
Himachal,2
fuels.,5
en,1
"distribution,",8
0\xe2\x80\x93125)\xc2\xa0metric\xc2\xa0tons,1
barren,2
similarities,1
anomalies,1
fact,2
GEOMOD,1
semi-arid,8
contribution,27
broad-leaved,6
15,5
43.9:100:23.7,1
'Srikonda',1
relevanceMore,1
object-based,2
hypothesis\xe2\x80\x9d',1
Economic,1
examples,4
prioritize,3
climbers,1
once-continuous,1
"Agriculture,",1
"interventions,",3
Pare,2
Pig-tailed,1
cancersAbstractReductions,1
collecting,1
Spectroradiometer-MODIS,1
management',2
recombinant,1
interviews,3
qualitative,3
(log10(rainfall/potential,1
forest-dependent,1
Forests:,4
'Niche,1
India).,1
diminished,2
attain,1
l'approche,1
coffee,7
"widely,",1
decades,6
schemes,2
timing,1
"regulation,",1
"rarest,",1
possibility,3
unacceptable,1
"cloudy,",1
144,1
hydrologic,13
paperModelling,1
Company,1
remarkable,1
undertaken,8
predictions,5
areas?,1
middle,4
'AbstractBioenergy,1
instrumentality,1
interest.Highlights\xe2\x96\xba,1
insight,4
north-east,3
"CCAs,",1
embedded,2
uptake.,1
events.,2
hardness,1
https://www.sciencedirect.com/science/article/pii/B9780125761505500145,1
occasions,1
plane,1
Second,2
1:,1
Near,1
KRF,2
Heavy,1
site.,4
Null-Modelle,1
captured,3
"ecosystem,",1
enhancing,1
productivity.,2
"(<100\xc2\xa0people/km2),",1
https://www.sciencedirect.com/science/article/pii/S0006320798000044,1
inversely,1
connectivity,6
union,2
500\xe2\x80\xafm,1
r\xc3\xa9f\xc3\xa9rence,1
hurricanes.,1
(near,1
32,4
adult,1
affiliated,1
exemple,1
reproduces,1
Methods,2
took,3
events,7
https://www.sciencedirect.com/science/article/pii/S0160738396000515,1
83%,1
subsurface,6
interactions;,1
CCAs.',1
depending,4
feature,3
"80.62\xc2\xb0E,",1
thunderstorms.\xe2\x80\xa2Observations,1
serpentina,3
Boden,1
Optimum.',1
Enhancing,2
acted,1
deforested,5
ethnobotanical,6
21:00\xc2\xa0h,1
"system,",1
periphery,1
fixes\xe2\x80\x99,1
City,1
"millennia,",1
Fuel,1
trade-offs,2
Ecotypes,1
aliphatic,1
rainfall.,5
"50,000)",1
tilling,2
"15,",1
CCN.AbstractA,1
so,14
der,19
2013.,10
environment,11
study',1
multi-region,1
Column,1
duration,3
mice,1
"(RTR),",1
Ca2\xc2\xa0+,1
"(IITM-Pashan),",1
"sapling,",1
'Kate',1
performed,2
Park.\xe2\x80\xa2Similar,1
negotiating,1
Ocean,2
Insights,1
metropolitan,1
Sustainably,1
exhaustive,1
radial,3
\xcf\x87fd),1
context.',1
WRF-Chem.\xe2\x80\xa2Annual,1
genuine,1
Once,2
"management.""",2
herbivorous,2
'Farshid,1
"curing,",1
'Highlights\xe2\x80\xa2Assessed,1
lopping.,1
varied,17
cover/use,1
role.Simulation,1
"(0.62),",3
cells,2
phase,4
assets).,1
modest,1
grid,12
"Asia),",1
yield,13
'AbstractCommonly,1
\xe2\x80\x98science\xe2\x80\x99,1
"Pseudomonas,",1
last,12
(BA),1
https://www.sciencedirect.com/science/article/pii/S1110982317302132,1
"sensing,",4
"gypsum),",1
R,1
conjunction,1
fragmentation,28
Development,5
Honor,1
(semiarid,1
updrafts.,1
IPCC,2
circulations,3
Coelho',1
programme.\xe2\x80\xa2During,1
Italy,1
ripe,1
"cancers,",1
'On,1
reserve,5
precursors,1
"Kronenbedeckung,",1
impoverished,2
January,2
affected,16
termite,2
"pollution,",2
archaeozoological,1
(NR-PM1),1
"human,",1
good,13
LTRS,1
'Highlights\xe2\x80\xa2Studies,1
smectites,1
"habitats),",1
"(10%),",1
palaeovegetation,1
1970s,3
burned,9
cure,1
2011\xe2\x80\x9306,1
equity,1
suited,3
\xe2\x80\x98Plant,1
(KNPH),1
articleFrom,1
sediments/boles,1
degradation.,1
lives.,1
irrigated,2
interaction.AbstractClimate,1
"Hills,",3
Central,15
presence,25
inventories,1
broad,10
nonrenewable,1
"families,",2
2010\xe2\x80\x932013,1
Temperature,1
livings,1
'K.F.',1
highlighted,3
"collected,",1
'Agricultural,1
https://www.sciencedirect.com/science/article/pii/S1342937X05702331,1
body-mass,1
efficient,10
oxidation,1
"Lately,",1
residual,4
Depth,1
suitability,4
climate',1
manuscript,1
located,21
'AbstractVariability,1
valued,4
consuming,1
90,1
paper,51
Italian,1
environments.,1
"phytoremediation,",1
suggestive,2
sediments.,2
socio-economic,10
"earlier,",2
https://www.sciencedirect.com/science/article/pii/S1002016014600813,1
Sub-Himalaya-Region,2
clustering,1
location.,4
grasslands:,1
Kerala),1
labor,1
patterns.,2
practised,1
scale.AbstractMany,1
impacted,4
"scabra,",1
Benth.,2
HV,2
"boundary,",1
correlated,18
58%,2
'Muhammad,1
"proof,",1
benefits.,4
Mesopotamia.,1
(82\xc2\xb1,1
humus,1
phylogenetic,3
Levels,1
potassium),1
stratify,3
6th,2
twelve,3
World,7
non-MHC,1
"analyzed,",1
<2.5\xc2\xa0\xce\xbcm),1
values.',1
pressures,5
vertisol,1
eriophyid,1
(\xce\xbcg\xc2\xa0g\xe2\x88\x921),1
Valley.,1
"hotspot-I,",1
researchers,6
BCE,1
Terra/Aqua,1
paragenesis,1
durch,1
'J.',1
christen,1
"influences),",1
transforming,2
Vermicomposting,1
researchSecrets,1
ITS,1
US$,5
well-established,1
mineralogy.,1
connection,1
homogeneity,3
Brahmaputra,1
(ABL),2
pinnatum,1
'Rain-shadow:,1
low-latitude,1
(0.28),1
(\xce\xb1),2
contained,1
(OM),2
delivering,2
peoples.,1
infestations.,1
period,23
persist,1
"(0:0:0,",1
exhaust.,1
control.,1
"Bangalore,",2
"process,",2
saponins,1
'T.R.',1
Devi,1
"Department,",1
"function,",1
ones,1
A2,1
extinction,10
"insulin,",1
alcoholic,2
pharmacologically,1
'Ethno-medicinal,1
50.08%,1
map.\xe2\x80\xa2With,1
contentious,2
"(GEF,",1
(RETs),1
"desktops,",1
Kunth,2
https://www.sciencedirect.com/science/article/pii/S1877343516300082,1
CartograpHY).,1
concession,1
"plateau,",1
Mg:,1
(105,1
312.613\xc2\xa0TWh.,1
Hydrologic,1
total,80
pre,1
involved.,2
precipitation.,3
interactive,1
"probes,",1
Gulf,5
seemed,1
"sedges,",1
"Asia,",7
https://www.sciencedirect.com/science/article/pii/S0016787807800411,1
continuum.',1
demographic,6
maturity,2
limiting.\xe2\x80\xa2Fine,1
'Gopalakrishnan',1
landforms,2
specific,20
'Yanni',1
in-depth,1
(Southern,4
protocols,2
'Fernando,1
facies,2
diagrams.',1
operators,1
considered.,1
old.,1
sediments/paleosols,1
1992,1
original,5
specifically,2
analogues,2
SO42\xc2\xa0\xe2\x88\x92,1
proposals,2
Denser,1
2008.Soil,1
believe,3
'Highlights\xe2\x80\xa2Measurements,1
strata,2
genes\xe2\x80\x94have,1
Variations,1
(protected,1
corporations.\xe2\x80\xa2The,1
destructive,1
areas.\xe2\x80\xa2Lightning,1
progression,1
land-covers:,1
generation,16
estuaries,1
"(0.10\xc2\xa0m,",1
able,5
corpus,1
(Root,1
thickest,1
"India.\xe2\x80\xa215,565",1
refinery,1
scales.,4
equations,2
https://www.sciencedirect.com/science/article/pii/0140670196801512,1
Biosphere,8
layer.\xe2\x80\xa2Moist,1
markedly,3
substantial,8
'Observation,1
A2A).,1
stratigraphy,1
recovery.,1
patterns,42
"initiated,",1
revitalization\xe2\x80\x99,1
2009',1
create,5
infrastructure,2
exploratory,1
accumulated,1
average-sized,1
region',1
reaffirming,1
"Tamarix,",1
3\xc2\xa0m\xc2\xa0msl),1
overall,20
"uses,",2
portends,1
(three,1
Cambodia',1
'A.M.T.A.',1
(EO),2
details.,1
skeletal,1
Finally,3
https://www.sciencedirect.com/science/article/pii/S0006320711000486,1
"Maharashtra,",2
'Highlights\xe2\x80\xa2In,1
sufficient.\xe2\x80\xa2It,1
careful,1
OC,4
French,1
Memecylon,1
offset,2
Zealand,1
'AbstractBlack,2
https://www.sciencedirect.com/science/article/pii/S0012825204000212,1
cases/monkey,1
potential,71
intra-specific,1
niche,3
"villages,",3
initiates,1
old,15
low-visible,2
characters.,1
springtime,3
paddies.,1
departments,1
41\xc2\xa0\xc2\xb1\xc2\xa021\xc2\xa0\xce\xbcg\xc2\xa0m\xe2\x88\x92\xc2\xa03,1
'A.R.',2
frameworks,2
controls,7
disconnect,1
Reserpine,1
(v),1
Herbivorenarten,2
change.\xe2\x80\xa2Priority,1
"socio-economic,",2
sale,1
addressing,3
pharmacopoeias.,1
desert-dust,2
Analyst.,1
nuclear,2
province,1
distinguishing,1
composed,3
Paste,1
odorata,8
Simpson,1
frequency.,3
grazers\xe2\x80\xa2Desert,1
recognised:,1
'\xe2\x80\x98Foresting\xe2\x80\x99,1
slopes,2
"grasslands,",3
'Highlights\xe2\x80\xa2We,9
ventilation,1
rainy,7
posed,1
"(r2\xc2\xa0=\xc2\xa00.74,",1
"post-monsoon,",1
