Words,Frequency
tail.,1
"Morphologically,",3
thomasi,2
"shrews,",1
Panamanian,3
endersi,1
"Setzer,",1
postcranial,1
skeleton,3
ambulatory,1
(rather,3
semi-fossorial),1
'Resource-use,1
ethnovarieties,5
depicting,2
cultivate.,1
resource-use,3
top-ranked,1
common/abundant),1
conferred,2
cuttings,13
strengthens,4
controled,1
fertilisers,2
Multispecies,1
profitability.,1
Agronomic,3
clearer,6
"facilitation,",1
"""Brown",1
thesouthwestern,1
species'distribution,1
drainages.Allelic,1
peripheralpopulations,1
loci(corrected,1
introgressionfrom,1
introductions)indicated,1
andamong,1
wasinterpreted,1
reticular,1
evolutionaryprocesses,1
colonizationepisodes,1
"secondaryintergradations,",1
"thisscenario,",1
genepools,1
underhierarchical,1
AtlanticIberian,1
drainages),1
patternscould,1
indigenousfish,1
suchaction,1
focuson,1
"educationprograms,",1
"naturalreproduction.""",1
change-induced,2
"26%,",1
predominately,5
fruit-eating,2
Preferred,2
(<15%,1
"sites),",7
Euphonia,1
musica,1
"altiloquous,",1
Preference,3
pleso,4
Slovakia.,1
silts,1
Lateglacial,3
gyttja,1
outflow,12
blocked.,2
"cembra,",1
"decidua,",1
communis,6
Holocene.',8
blades.,2
unexamined.,1
Assateague,5
"Seashore,",1
(Lasiurus,3
"borealis),",1
hoary,1
"cinereus),",1
tri-colored,1
(Perimyotis,1
"subflavus),",1
silver-haired,2
(Lasionycteris,1
noctivagans).,1
recorded),2
cosine,1
December.,2
inter-night,1
nightly,3
residuals,4
>2,2
"red,",4
"hoary,",1
turpentine,2
Dendroctonus,3
valens,4
LeConte,1
(Scolytidae),1
"(RTB),",1
Shanxi,2
RTB,1
"tabuliformis,",2
bionomics,1
"volatiles,",1
volatile,16
3-(+)-carene,1
factored,2
9106,1
Pedra.,1
Geophagus,7
(number/biomass),1
faunas.',2
capuchins(genus,1
Cebus)via,1
anesthetic,2
"projectiles,",1
capture.,6
tufted,1
capuchins(Cebus,1
nigritus)in,1
"Londrina,",1
"Borba,",1
Captures,3
door,2
whistle,1
emulating,1
habituate,1
restraining.,1
"restraining,",1
Zoletil,1
cages,9
"anesthesia,",1
cage.Wecaptured,1
65.1%,1
34.8%,1
tayra(Eira,1
"barbara),",1
peccary(Pecari,1
"tajacu),",1
coatis(Nasua,1
nasua).,1
thegenus,1
Cebusthroughout,1
"taken,",10
subjects.',1
(TESVs),1
(ESA).,2
$166.82,1
"billion,",4
1.17%,1
TESVs,4
"Oceania,",4
noncultivated,2
"tropical,",2
"nonforest-dwelling,",1
vines.,2
(71),1
"containers,",1
"cages,",3
fences.,1
(82,3
119),2
(47,4
(111,1
hispanic,1
Moscow,9
148,4
loci).,1
conditionally,3
0%;,1
O),1
"(Fe-2,",1
"Idh-1,",2
Mdh-3),1
totality,2
loci;,2
Idh-1,1
pests.',1
suppression.,3
postfire,2
fire-dependent,3
suspending,1
Suppression,2
disturbance-sensitive,1
USA.',6
"Heteropsis,",1
roots.,18
craft,1
Heteropsis,1
duckeana,1
Soares,1
"Soares,",1
Bunting),1
Soares;,1
Matuxia,3
Carbayo,1
tymbyra,3
Rossi,1
"Leal-Zanchet,",1
(elongation,1
"1a,",1
EF-1a),1
Maximum-parsimony,1
676,1
(11.68%),1
autapomorphic,1
EF-1a,1
maximum-likelihood,1
type-species,1
tuxaua.,1
sibling,5
prostatic,2
vesicle.,1
"autapomorphies,",1
maximum-parsimony,3
"tuxaua,",1
augments,2
south.',1
component(s),1
quantifiable,4
"(water,",2
light),1
allelopathy.,1
manifestations,4
hedgerow,4
croplands),1
fallows),1
changes:,2
"pyrogenic,",1
"lithogenic,",1
"Aeolian,",1
waterlogging.,2
consideration.',2
haunted,1
stops.,1
priced,2
participation.,5
catch-effort,1
proxy.,2
stake,3
holders.,1
"tradeoff,",1
characteristic.,3
participation.',1
Eocene,7
Miocene/Pliocene,1
"Eocene,",4
Oligocene.,2
localised,4
manmade,2
husbandry.,3
origin.',2
'Seedlings,1
"varieties,and",1
races,11
topitch,1
canker,3
inoculation,10
agreenhouse.,1
weregenerally,1
"addition,seedlings",1
fromcommercial,1
werescreened,1
littlevariation,1
P.radiata,1
Similarresults,1
radiatapopulations.,1
radiata(sub-section,1
Patula),1
susceptible.,1
"However,a",1
closed-cone,1
"(specifically,from",1
sub-section,2
Oocarpa),1
"veryresistant,",1
approaching,8
"Inaddition,",1
"oocarpa,",1
"jaliscana,",1
tecunumanii,1
anextremely,1
apparentdamage,1
"(92%,",2
"80%,respectively).'",1
estuarine/saltmarsh,1
publishedinventories,1
"wereavailable,",1
Thegeographic,1
southTexas,1
west;,2
thesouth;,1
theeast;,1
"Bays,",6
thenorth.,1
offishes,1
Lifehistory,1
residents(9.3%);,1
(17.7%);diadromous,1
(5.5%);,1
transients(52.3%);,1
transients,4
(15.2%).The,1
wereprimarily,1
marinenursery,1
residentspecies,1
thelatitudinal,1
marinemigratory,1
(MN,1
MT),1
withlatitude.,1
diadromous(anadromous),1
thedecreasing,1
migratoryspecies.,1
Permanent,4
"nurseryspecies,",1
showedextended,1
Permanentresident,1
ofambient,1
ambientsalinity,1
withmarine,1
withrespect,1
wereassociated,2
thanlife,1
wasproduced,1
thatlive,1
marshestuaries,1
'Testate,3
amoebae,20
subzone,1
8500-year,1
testate,20
amoebae.,1
'Once,1
"Territory,",1
"Chippewas,",1
pounds,2
Manitoba,3
culinary,4
States.',7
Pleroma,3
Don),1
tedescoi,1
"Meirelles,",1
Kollmann,1
Goldenb.,2
triplets,1
(Spain).,6
"topsoil,",3
subsoil,8
'Rockhouses,1
semicircular,1
recesses,2
cliff,4
overhangs,1
rockhouses,7
"gorges,",1
Pleistocene;,1
Pennsylvanian-age,1
"shaded,",3
humidities.,1
enters,6
dripping,3
ceiling.,1
saltpeter,1
ecofactual,1
artifactual,1
occupants,1
phanerophytes,1
gorges,1
Wisconsinan,1
Boundary.,1
rockhouses;,1
Recent.,1
perennial;,1
gametophytes.,1
recreation.',2
'Livestock,4
Crusoe).,1
exclusion.,3
non-variation,1
observed:,4
(Acaena,1
argentea),1
(Conium,1
maculatum),2
(Vulpia,1
bromoides),1
sporadically.,1
fence.,1
pastureland,2
"trampling,",2
lapse,3
(A.,28
"argentea),",1
"installation,",2
(Oryctolagus,6
L.).,9
pasturelands.',1
superba,3
Engl.,2
Diels,1
(increment,1
cores),2
(stem,2
disks),1
Congolese,3
Mayombe,4
climate-sensitivity,1
Ivorian,2
"limiting,",2
"Mayombe,",1
"(DRM),",1
FLEXPART,1
Quasi-isentropic,1
back-trajectory,3
(QIBT),1
Orinoco,9
cross-equatorial,1
westerly,11
jets,1
dynamical,16
Colombia.',2
hyphomycete,3
post-conditioning,1
monotonously,1
chartacea,1
"(7,",1
(Southeast,2
caddisfly,4
Triplectides,1
monodietary,2
"toughness,",1
tannins,7
"shredders,",2
detritivore-mediated,1
hyphomycetes,6
"'Increasingly,",1
sum.,1
0.375.,1
"predictable,",3
internally-valid,1
"direct,",3
"empirical,",2
(LCA).,1
flows.',3
depth-1,5
Ait.),6
genetic-resources,1
multi-age,1
(SSRs).,1
Moran's,1
parent-offspring,2
simulation-based,1
confidence.,3
autocorrelograms,1
Within-population,2
post-dispersal,3
period).,5
"expected.""",1
'Geometric,1
pectoralis.,1
mexicana.,1
sun-tolerant.,1
(FO),1
(IO).,1
IO,2
FO;,1
62.8%,1
(51.4%,1
FO,2
11.4%,1
IO).,1
Polypodium,1
plebeium,1
Tillandsia,4
kirchhoffiana,1
punctulata,1
IO.,1
"IO,",2
Pextractable,1
FO.,1
"(IO),",1
even.',1
"""Hardin's",1
Tragedy,2
Commons,2
common-property,2
property-rights,1
twenty-two,4
"private,",3
andcommunal,1
"prediction.""",1
environmentalist,2
blueprints,1
convergence.,2
reductionist,1
"misleading,",1
demonstrate.,2
divergence:,2
mimetic,1
coercive,2
"unmatched,",1
"Thirdly,",3
states;,1
"legacy,",3
translation,7
entrepreneurs.,2
bridging,6
institutionalist,2
"(CFR),",1
"Geological,",1
palaeohistorical,2
winter-rainfall,3
Prehistoric,2
CFR,3
Gondwana,1
"vicariance,",1
"migrations,",4
fold,4
Pangaea.,1
attaining,7
Abdala,1
(Caratinga),1
324,2
"10%,",3
(Sossego),1
26%.,1
per-capita,3
muriquis.,1
"fever,",2
implicate,2
"Farmington,",1
(54.3,1
railroad,1
"right-of-ways,",1
"roadsides,",1
Invasive,11
"where,",10
landscaping,1
horticulture,7
invasives.,2
Farmington,1
'Annual,2
wildlife-friendly,1
indices),4
agrosoddy-podzolic,1
Upon,5
hayfield,1
"overgrown,",1
light-textured,1
falloff,1
coterminous,1
"protect,",1
"conserve,",1
Service's,2
better.,2
Nanticoke,9
watershed-wide,1
prepared.,1
"93,000",1
Sea-level,1
(surface-water,1
"detention,",1
habitat).,2
"functions.""",1
(community,1
differentiation);,1
loss/gain),1
(biome,1
(site,3
scale).,3
landscape-moderated,1
(Eta),1
Simplified,2
(SSiB),2
13-month,2
integrations,1
scenarios:,3
"2033,",1
"integrations,",1
"(c),",2
albedo,12
"(a),",1
(c).,1
thermodynamic,3
(d):,1
precipitation;,5
"unsustainable,",1
"polyphyletic,",3
emended.,1
ending,7
morphs,6
document.,1
6500,3
"2016),",3
lichen-forming.,1
Notes,2
Dictionary,2
"material),",2
"life-styles,",1
ascomycete,1
prejudice,1
XIXth,2
Shenzhen,1
agreeing,3
scrutiny,9
Nomenclature,1
Committee,3
(NCF).,1
invalidly,3
"Barriopsis,",1
Collophora,1
"Collophorina),",1
"Cryomyces,",1
"Dematiopleospora,",1
Heterospora,1
"Heterosporicola),",1
"Lithophila,",1
Palmomyces,1
Palmaria),1
Saxomyces,1
"validated,",2
invalid,2
Bartaliniaceae,1
Wiesneriomycetaceae.,1
"Lalaria,",1
Taphrina,1
Catenomycopsis,1
Tibell,1
Constant.,1
Chaenothecopsis,1
"Vain.,",1
Dichomera,1
Cooke,1
Botryosphaeria,1
Ces.,1
De,4
Not.,1
(Art.,1
59).',1
(NODC),1
"144,000",1
oceanographers,1
(Levitus,1
(1994);,1
Lozier,1
(1995)).,1
time-averaged,1
(MRF),1
MRF,2
(Parrilla,1
(1994)),1
Hemispheres.,1
markers.',2
'Switchgrass,1
"virgatum),",1
centers-of-diversity,1
384,1
"4x,",2
8x),1
"Migration,",2
"switchgrass,",1
upland-lowland,1
4x-to-8x,1
polyploidization,1
Seaboard.',1
strenuous,1
Issue.',1
(FD).,2
"(PALM),",1
"(LR),",3
"(APP),",1
intertegular,1
(pRDA).,1
1176,1
PALM,1
APP,1
PALM.,1
"pRDA,",1
APPs,1
"compound,",2
"NH3,",4
NOx,17
"troposphere,",3
"MOGUNTIA,",2
NOy,5
NHx,6
Pre-industrial,2
NOy+NHx,1
(NH),2
pre-industrially.,2
NH,17
underestimate,6
budgets.,5
3-6,1
balances,14
each.',3
'Carolina,3
well-understood.,1
well-documented.,1
lost.',1
impounded.,1
archaea,4
(AOA),2
(AOB),2
denaturing,5
(DGGE),4
MiSeq,1
gene-sequencing.,1
AOA,3
AOB,2
"AOB,",1
oxidizers,2
location-specific.,1
overruled,1
tide.',1
Plot-scale,1
German.,1
assigned.',2
'Previous,8
Br.-Bl.,1
"1939,",1
Abieti,1
nephrolepidis-Piceetalia,1
jezoensis,1
follows:',1
macro-engineering,1
plumb,1
siphoning,1
(Amazon,1
(arid,1
Africa),3
buoyant,1
(subsurface,1
floating),1
seabed-anchored,1
Transatlantic,1
Aqueduct.,1
"pipeline,",1
"4,317",1
Pipe,1
pumping,17
bundle,2
pipe,3
simplifying,5
disadvantage,3
operation.,4
20),1
bundles,4
currents,19
pumps.,1
GW.,2
GW,1
Counter,3
"20,600",1
GUSD,1
"18,400",1
"GUSD,",1
drylands,4
rampant.,1
Renaissance,2
2025.,2
(2025),1
Nile-1,1
Nile-2,1
"2025,",2
interventions.',3
glands,13
secrete,2
innate,2
"infection,",5
Phyllomedusa,1
distincta,4
culture-based,3
antagonistic,5
dermaseptin,2
antimicrobial,14
microbiota.,1
"libraries,",1
Enterobacteriaceae,1
"prevalent,",2
distincta.',1
"ITCZ,",2
jet,6
Modes,1
oscillations,15
extratropical,3
unambiguously,4
Altai-Sayanian,1
classMolinio-Arrhenatheretea.,1
orderCarici,1
macrourae-Crepidetalia,1
sibiricae,1
(Crepidion,1
"sibiricae,",1
Aconito,1
barbati-Vicion,1
unijugae),1
associations.,6
European-West,1
"orderArrhenatheretalia,",1
(Festucion,1
Febros,2
non-regulated,2
multi-index,1
(Water,2
"(WQI)),",1
"(IBMWP)),",1
(Riparian,1
(QBR));,1
(ECOSTRIMED);,1
(RHS)).,1
microbiology,2
macroinvertebrates.,7
(WQI,1
30.4%),1
RHS,1
(assessment,1
corridor),2
QBR,1
Macroinvertebrates,3
oligochaetes,6
dominated.,2
upstream).,1
Xenarhtra,1
copulating,1
manned,1
hitherto,15
newborn,2
breeder.,1
born,8
copulation,1
energy-demanding,1
gestation,1
lactation,1
year.',3
"armoring,",1
dredged,16
undredged,4
Lynnhaven,1
abundance),4
creeks;,1
"creeks,",13
Turbidity,2
"oxygen,",20
"turbidity,",14
Protective,1
dredge,8
time-of-year,1
moderating,4
pressures.',3
"rule,",7
alternated,4
pushed,2
Crashing,1
rabbit,36
myxomatosis,1
"Eutrophication,",1
anthropogenisation,1
consequence.,1
unattainable,1
reconciliation.,1
appreciation.,1
re-mobilisation,1
4.8%,1
one-fourth,3
Central-South,2
Panama).,1
53.6%,1
44.5%,1
46.2%,1
50.6%,1
arriving,7
proto,1
dry-land,1
"brunneus,",1
caligatus,1
"cinerascens,",1
andCallicebus,1
moloch),1
"species,C.",2
cinerascens,1
donacophilus,1
(recorded,1
"time),",1
thecerrado,1
whereasC.,1
moloch,1
strate.',1
herewith,1
"geography,",7
Limnology,1
"Aztecs,",1
conquest,2
"Spaniards,",1
"1938,",1
Universidad,1
Instituto,1
Nacional.,1
limnologists,1
Mexicana,2
counterparts.',3
(Novgorodskaya,1
Leningradskaya,1
oblast),2
Pearl,8
fifteenth,4
"50,000,",1
"40,000",3
"Annand),",1
1920s.,1
refuge.,4
human-transformed,1
Cuba,6
Raptors,1
species-habitat,5
Specialists/endemics,1
Generalists,1
(Portugal),3
"sylvaticus),",1
white-toothed,1
shrew,2
(Crocidura,1
"russula),",1
Algerian,3
spretus),2
musculus).,1
sylvaticus,1
russula,1
pervious,1
spretus,1
grenadiers,2
canyons,3
(Macrouridae:,1
Coryphaenoides,2
"rupestris,",2
"carapinus,",1
Nezumia,1
"bairdii,",1
Macrourus,1
berglax),1
"gorgonians/antipatharians,",1
"pens,",1
cup,4
corals).,1
grenadier,1
resolutions,7
rupestris,2
negative.,1
Depth,6
carapinus,1
berglax,1
gorgonians,9
bairdii,1
'Halting,1
prospering,1
farmland.,2
milk.',1
(mangrove,2
reefs),2
ecosystem's,2
art,14
"South-America,",1
"predictive,",1
"priorities.""",1
taxonomists,3
Darwin,3
Declaration,3
1998),2
(accepting,1
train,3
eschewed,1
synonymy,6
homeomorphy,1
podocopid,1
(Crustacea),1
(Pseudobosquetina,1
semireticulata,1
andPseudobosquetina,1
enquiry,1
"consuming,",1
"subject,",7
"relevance,",8
strands,4
(2001),1
pests.,2
nontarget,8
(documented,1
attacks,6
"parasitoid,",1
Traits,2
enemies.,4
mainstem.,1
Secchi,9
patterned,2
(means:,2
season=90.8,1
33.2,1
4.6,6
turbid,3
sensory,9
Venezuela.',1
Honduran,2
"1200,",1
(Pacific,2
"87,",1
"99,",1
loses,3
Coupled,6
ground-ant,1
Tianshan,8
"Xinjiang,",7
Bogeda,2
"peak,",3
Guerbantonggute,1
desert.,5
295,9
"herbage,",2
unimodal,3
bimodal,12
sub-alpine,3
bush.,1
Matching,2
correlating,7
Mountain.',1
'Multi-scale,1
modeling.',5
greenhousegas,1
ofunderstanding,1
source/sink,1
Soilorganic,1
"paired,forested",1
pairrepresented,1
Theperturbations,1
theBear,1
"(BBWM),",2
intensewildfire,1
"Park(ANP),",1
whole-tree,2
Weymouth,1
PointWatershed,1
(WPW).,1
byuniform,1
separatedinto,1
occluded,2
byfloatation,1
NaI,1
(1.7,1
cm-3).,1
2mm),1
particle-size,5
(2.0to,1
"mm),",3
(0.05,1
bywet,1
sieving,1
centrifugation.,1
andparticle-size,2
Bothfractionation,1
matterfractions,1
atBBWM.,1
"ANP,",1
lowerC/N,1
fromsoftwood,1
soiland,1
withthe,1
"pairs,",6
similarresponses.,1
indicatedthat,1
pairedwatershed,1
'Skipper,1
(Hesperiidae),1
Lepidoptera.,1
"barcodes,",1
barcode,14
Urbanus,1
belli,1
"(Hesperiidae,",1
Eudaminae),1
"(ACG),",1
climatic),2
(river,4
"(BioClim,",1
"Domain,",1
"Maxent,",2
"SVM,",1
Forest),2
omitting,1
SDMs.,2
lives.,2
extirpations),1
reserve-design,1
needed;,1
extirpations.Multiple,1
Criterion,5
(AICc).,1
(AICc,1
weighting,9
i,3
0.5391),1
3140,1
boundaries.',1
(nifH),1
Neuse,10
fresh-to,1
saltwater.,5
Nitrogenase,2
"upriver,",3
"midriver,",2
downriver,7
"cloned,",1
"sequenced,",1
clones),2
(samples,1
upriver,6
midriver,4
sequences),4
phylotypes,3
Cyanobacterial,1
(50%),4
(14%).,1
releases,19
round,7
fractionated,3
Imature,1
(young-of-the-year,1
juveniles),1
1:1.,1
"releases,",2
dissemination.,3
flourishing,5
ichthyofauna.',2
governs,3
"Estonia,",2
textual,1
240,7
MPAs.,2
void,2
FAO.,1
overcapitalization,1
fleets,2
"demand,",9
frameworks.',2
biosphere.,6
"algorithms,",1
Transformations,1
EcoSystems,1
(SOCRATES),1
Mk2,1
(IPCC),5
IS92a,2
(1990),2
4692,1
"Mt,",1
8090,1
SOCRATES,2
"2100,",3
8.1,4
11.5,2
values),3
'Shrimp,3
"feed,",4
substantially.,3
semiintensive,4
farm.,3
appropriates,1
joule,1
figure,5
40:1.,1
postlarvae,3
aquacultural,1
resource-intensive,1
'Combining,1
(green,2
veining),1
veining,1
elements;,3
synergy.,1
whatsoever,1
capacity;,1
veining.,1
secured.,1
reality.',2
riparian-wetland,1
disturbances;,2
wildife,1
response-guild,3
Pennsylvania.,2
migrants),1
predictively,1
guilds.',1
GWLF,5
subbasins.,3
used:,3
extrapolate,10
subbasins,4
"subbasin,",1
subbasin.,1
92%to,1
"subbasins,",1
sustainability?,1
Nations.,1
justice,9
invitation,3
outreach.,1
imagine,1
accomplish.',1
"experimentation,",2
biogeochemicals,1
sulphur.,3
nitrificationacidification,1
Co-deposition,1
sulphur,16
Input-outputs,1
seasalts,1
Mobilisation,1
"aluminium,",2
transformations.',2
Lami,2
answers,7
rural-urban,1
Alegre?',1
Stryphnodendron,1
rotundifolium,5
collection.',2
warned,1
whorled,1
pogonia,1
(Isotria,1
medeoloides),1
(Pursh),1
"Nature,",4
diurnally,2
nocturnally,3
Ultraviolet,1
spectrophotometric,1
penetrance,1
capsule,4
photographic,8
video.,1
"self-pollination,",2
absorbance,3
petals,6
starkly,2
"reflectance,",1
Flowering,4
Capsule,2
'bad,1
Imminent,1
"orchids.""",1
RCP4.5,16
RCP8.5.,3
Eta,7
accept,9
HadGEM2-ES,3
RCP4.5.,2
RCP8.5,9
spell,9
"increments,",1
(HTs),1
typology,17
HTs,2
"HTs,",1
m-sized,1
"HT,",1
cell.,1
26.3,1
HT,1
266,1
(171,1
(143,1
(95,2
"deteriorated,",2
1905,2
ecologist,3
W.,17
Harshberger,1
Bermuda,11
His,13
six-page,1
talk,3
Philadelphia.,1
He,20
"rock,",6
"dune,",2
lightly,4
starling,1
weeding,4
"perpetuity,",1
budgeted,1
succeed.',2
deduced,5
white-footed,2
(Peromyscus,3
leucopus),2
fitness-based,1
assembled.,2
vec-permutation,1
notation,1
fitness.',2
'Robinia,1
"pseudoacacia,",2
"nitrogen-fixing,",1
Ozark,2
locust,12
(Robinia,3
pseudoacacia),2
Seashore,3
(CCNS).,1
randomly-selected,2
Robinia,4
pseudoacacia,3
rigida),2
alba),2
"CCNS,",1
Understory,3
prompting,3
(nitrogen-fixing,1
"xeric,",2
"nutrient-poor,",1
opening),1
Protocol,9
(RAPHQ).,1
asymptote,3
(FI:,1
FII:,1
13/11;,1
FIII:,1
14/14).,1
"FII,",1
RAPHQ,1
"FIII,",1
equitable,7
reasserting,1
'Comparative,5
open-nesting,3
clutch,2
renesting,4
"""renesting",1
"hypothesis""",1
enjoy,2
laying,8
clutches,8
withholding,1
razorbills,6
(Alca,1
torda),1
guillemots,3
"lomvia),",1
Alcini,1
Alcidae),1
lay,12
single-egg,1
clutches.,1
Razorbills,1
crevices,10
ledges,1
hatching,21
guillemots.,1
"guillemots,",1
early-laying,1
'Afforestation,2
'Communities,2
stay,5
go?,1
administration,7
tiny,2
Nihoa,5
Kauai.,1
Monument,1
"NOAA,",2
"USFWS,",1
(Department,1
Resources).,1
243,5
Hawaii.,1
grasshopper,9
Schistocerca,2
denuded,2
"crashed,",1
USFWS,2
diapause.,1
"Potentially,",1
"Nihoa,",1
entomo-,1
Millerbirds.,1
offsite,2
(FIA).,1
Apalachicola,5
(PI),1
PI,3
hydrophytic,3
Cowardin,1
natural-origin,2
<3.0,1
Indicators.,1
NWI-mapped,2
pilot-scale,1
'Random,1
Amplified,3
Polymorphic,2
sissoo.,1
Sixty-seven,1
"India,",4
Nepal,5
342,1
(Ht),1
"0.37,",1
0.19.,1
(I),6
0.02,3
0.31.,1
Marker,3
Polymorphism,5
Content,2
"(PIC),",1
Multiplex,1
Ratio,4
(EMR),1
PIC,1
0.37,3
0.17,6
EMR,1
21.00,1
8.66,1
Closely,2
C49,1
C51,1
C14,1
S-DB,1
0.58.,1
UPGMA-phenogram,1
dissimilarity.,2
Oligonema,4
"flavidum,",1
"schweinitzii,",1
Neotropics.',1
services;,2
prelude,1
"issue,",12
agroforestry:,1
over.',1
IMAGE,3
"2.0,",1
society-biosphere-climate,1
scenario:,1
Wisdom,1
IPCC's,1
scenario;,1
cropland;,1
biofuels;,1
Realignment,1
"unexpected,",3
"delayed,",2
"avoided.""",1
"biogeochemical,",5
(100-m-long,1
60-m-wide,1
segment).,1
Reach,1
aggregating,3
affiliated.,1
fourth-order,5
'Leaf-cutting,1
galleries,8
sexdens,2
heptaphyllum,6
seed/seedling,2
clumps,5
(2002,1
disposed,2
suggest.,2
leaf-cutting,3
ants.',3
'Parasitic,1
"Commonly,",1
"comprehensive,",4
resolving,7
(Alnus,4
rubra,10
Bong.),1
"(1.79),",1
"(52.6),",1
(0.113),1
Aat-2,1
Mainland,2
"weak,",4
0.85.,1
0.56,2
0.98.,2
Practical,5
Moghan-Sabalan,2
Ardabili,1
Iran.,7
palatability,3
sites/habitats,1
(masl),1
3300,3
masl).,1
"Poaceae,",6
Caryophyllaceae,1
Brassicaceae.,1
Astragalus,4
"Allium,",1
Veronica,1
"Bromus,",1
"Galium,",1
Silene,1
Ranunculus.,1
"masl,",1
masl.,1
Family-to-genera,1
"1:4.4,",1
family-tospecies,1
"1:9,",1
genera-to-species,1
1:2.04.,1
annuals,5
Hemicryptophytes,2
(41.9%).,1
"geophytes,",1
"chamaephytes,",1
phanerophytes.,1
Iran-Turanian,1
Sahara-Sindian,1
"(DD),",2
(Vu),1
56.6%,1
22.6%,1
Semidecidual,1
484,1
summing,4
480,2
"3,480",1
bowl,1
Apinae,1
Augochlorini,1
oligoletic,2
"predictors,",5
Crabronidae,1
Plebeia,2
droryana,1
diversipes,4
sensitiveness,1
Hypocrea/Trichoderma,1
teleomorphs,3
hyaline-spored,1
anamorphs.,1
"holomorphs,",1
teleomorphs.,1
(rpb2),1
(tef1),1
"exon,",1
Hypocrea/Trichoderma.,1
holotypes,1
utilising,4
"chapters,",2
pachybasium,1
stipitate,1
stromata,2
effused,1
"Hypocreanum,",1
"Brevicompactum,",1
Lutea,1
Psychrophila,1
Hypocrea,2
minutispora,1
"moravica,",1
subalpina,2
tremelloides,2
sambuci,1
hyaline,2
conidia,2
Trichoderma.,2
subclade,2
"Longibrachiatum,",1
schweinitzii,1
holomorph.,1
fungicola,1
raduli,1
"austriaca,",1
hypomycella,1
Hypocrea.,1
"pilulifera,",1
lutea,1
clarified.,4
Gliocladium,1
"deliquescens,",1
anamorph,2
"lutea,",1
epitypified,1
Anamorph,1
prospectively,1
holomorphic,1
ICBN,1
hemisphere;,1
"(here,",1
shrubland),1
urban-natural,1
'Molecular,5
agaric,1
Hygro-,1
phoraceae.,1
Hygrophoraceae,4
"Acantholichen,",1
"Ampulloclitocybe,",1
"Arrhenia,",1
"Cantharellula,",1
"Cantharocybe,",2
"Chromosera,",2
"Chrysomphalina,",1
"Cora,",1
"Corella,",1
"Cuphophyllus,",2
"Cyphellostereum,",1
"Dictyonema,",1
"Eonema,",1
"Gliophorus,",2
"Haasiella,",1
"Humidicutis,",2
"Hygroaster,",1
"Hygrocybe,",1
"Hygrophorus,",1
"Lichenomphalia,",1
"Neohygrocybe,",1
Porpolomopsis,1
Pseudoarmillariella.,1
Chromosera,1
Gloioxanthomyces.,1
Revisions,1
"subfamily,",1
"tribe,",2
"subgenus,",2
subsection.,2
"new),",1
subgenera,6
"nov.),",2
nov.),4
subsections,1
Neohygrocybe,1
Hygrocybe;,1
minimalist,2
transferring,3
cuphophylloid,1
Ampulloclitocybe,1
Aeruginospora,1
Semiomphalina,1
hygrophoroid,1
"Aphroditeola,",1
"Macrotyphula,",1
"Phyllotopsis,",1
"Pleurocybella,",1
"Sarcomyxa,",1
Tricholomopsis,1
Typhula.',1
undertaking,8
(vegetationmap4africa),1
PNV-based,1
generalizable,1
neutrality,4
refuting,2
widely.',1
(250,1
Thain,1
non-native.,1
Lynda,2
Steere,2
Herbarium,4
1899,2
1899.,1
695,1
infraspecies,5
429,1
264,1
vouchered,2
1881,1
vouchers,2
"databased,",1
imaged,1
online.,1
Forty-six,3
Carex,16
aggregata,1
"(SH,",1
known),1
"infraspecies,",1
verus,1
'Dendrocincla,1
turdina,2
heterozigosity,1
0.07,8
Cross-amplification,1
Dendrocolaptidae:,1
Sittasomus,1
griseicapillus.,1
"potentially,",3
'Mountain,1
(granite/gneiss),1
"(quartz/arenite),",1
ironstone,5
canga),1
edapho-climatic,2
"harshness,",1
irrecoverable,1
metal-tolerant,2
hyperaccumulator,1
"Quadrangle,",3
within-site,3
"site),",1
between-site,1
eudicots,1
(154,1
monocots,3
Canga,1
crusts,17
"dicots,",1
"structuring,",1
monocot,1
aggregations.,2
"crust,",2
microtopographies.,1
"uniqueness,",3
"affinities,",2
colonizations,3
crayfish,47
